body_subsite	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque	subgingival_plaque	supragingival_plaque
OTU97105	32	63	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	17	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	150	143	0	2	7	26	0	0	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	204	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	31	136	0	0	0	0	0	0	0	0	3	3	2	9	0	0	0	12	0	0	10	3	0	0	1	12	0	0	1	0	0	0	0	0	0	0	8	4	4	8	2	17	11	25	6	1	0	0	13	64	3	3	156	151	0	0	0	0	0	0	0	0	99	140	0	0	81	105	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	4	0
OTU971054	0	0	0	0	0	0	0	0	0	0	1	0	3	0	16	0	3	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	1	1	0	2	1	0	0	4	0	0	0	0	0	0	4	1	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	2	6	0	1	0	0	0	1	0	1	0	0	0	7	2	0	0	0	0	3	1	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	2	0	0	0	1	1	0	0	0	0	0	1	2	0	0	0	0	1	0	4	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
OTU9710602	0	0	0	0	0	0	0	0	6	0	0	0	1	0	1	0	0	0	0	0	0	2	2	0	13	1	0	0	0	0	0	0	1	0	5	2	0	0	0	0	0	0	1	0	6	0	5	1	0	0	3	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	4	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	6	0	1	0	0	0	0	0	1	1	1	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	1	0	0	0	3	0	2	0	7	1	0	0	2	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	2	0	1	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	1	1	1	0	0	2	0	0	0	0	0	3	0	22	0	0	0	2	0	0	0	0	0	0	0
OTU9710649	3	1	0	0	0	0	0	0	8	3	0	0	0	0	0	0	0	0	0	2	0	4	11	25	0	0	0	1	8	6	1	4	1	1	2	2	0	0	1	0	0	0	0	0	0	0	0	2	11	12	3	10	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	4	0	0	0	1	0	0	2	1	8	17	0	1	0	0	0	0	5	2	0	1	0	0	0	0	104	0	0	0	4	14	2	76	0	0	0	0	3	0	0	1	1	0	0	0	7	7	0	1	2	19	0	1	0	0	1	3	0	1	5	17	0	0	0	0	1	0	0	7	0	2	4	12	0	0	5	1	1	8	8	0	2	8	35	70	0	0	1	7	0	0	2	3	0	2	0	0	0	1	2	2	2	6	1	0	3	1	1	3	3	7	1	5	0	0	3	2	3	2	0	1	2	2	3	1	0	0	0	0	2	8	0	0	0	0	0	0	1	2	1	4	6	2	0	0	2	0	2	0	3	7	23	5	0	0	0	1	0	0	0	0	1	1
OTU9710672	5	2	1	0	0	0	0	0	2	1	0	0	0	0	2	0	0	0	0	0	0	1	0	0	1	0	0	0	4	6	0	1	0	1	0	1	0	0	0	0	0	0	1	1	0	0	2	0	0	4	1	0	0	0	0	2	0	0	2	0	1	0	0	0	1	0	0	7	1	0	0	0	0	0	0	0	2	2	0	0	0	1	0	0	4	1	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	1	0	2	0	0	0	3	0	0	2	3	2	0	5	0	0	1	0	0	0	0	1	0	0	0	2	1	1	0	3	11	0	3	5	0	0	0	0	0	0	2	0	4	0	1	0	0	1	5	2	0	0	0	0	0	1	2	0	1	1	0	17	0	0	0	0	0	0	0	0	1	1	0	0	0	0	3	6	0	0	18	9	0	0	1	1	0	8	0	0	0	5	0	0	0	0	1	0	5	2	0	1	28	14	0	0	0	1	0	0	0	0	2	0	0	1	1	0	13	4	1	0	0	0
OTU9710682	1	1	10	9	2	18	3	0	70	3	3	9	0	0	0	0	3	1	0	0	0	5	0	2	0	1	11	6	1	4	1	4	0	0	2	0	22	1	5	1	7	18	0	0	0	1	1	3	0	2	3	5	3	3	1	3	0	0	0	0	0	0	0	1	1	2	0	0	0	0	0	0	0	0	0	0	0	0	15	17	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	1	0	5	6	1	0	0	0	0	9	8	6	7	0	0	0	0	0	0	4	9	1	2	0	0	0	4	10	1	0	0	2	0	4	3	0	0	0	0	0	0	2	0	0	0	11	4	0	0	0	1	0	2	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	1	1	1	0	0	0	1	1	0	0	0	4	0	0	0	1	0	1	0	0	0	2	7	2	3	0	0	1	0	0	11	10	3	5	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	5	0	0
OTU97107	0	0	0	0	0	0	0	0	0	0	0	0	4	2	16	3	1	1	0	0	7	0	0	1	5	0	0	0	4	2	1	0	5	1	8	0	2	0	0	1	15	0	2	0	1	0	19	8	4	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	2	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	3	0	0	0	0	2	0	0	0	0	2	0	0	0	2	0	0	0	0	0	3	0	2	0	3	0	0	0	3	1	0	0	3	0	1	0	0	0	0	0	0	0	2	0	3	0	5	3	3	0	1	0	3	0	5	0	3	0	22	5	0	0	3	0	3	0	2	0	10	1	0	3	3	0	4	19	0	0	4	0	0	0	25	0	1	0	2	0	0	1	1	0	0	0	11	1	1	0	0	0	0	5	0	0	1	0	0	0	2	0	4	7	0	0	4	0	1	0	1	1	1	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	1	0
OTU971072	1	0	0	1	0	0	0	0	26	0	0	2	0	0	1	0	0	0	0	0	0	2	3	1	0	0	0	0	3	0	0	0	0	1	0	0	6	1	0	0	4	0	0	0	0	2	0	0	2	1	0	1	0	0	0	0	0	1	2	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	1	1	2	0	3	0	4	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	2	0	3	0	0	0	0	1	0	5	2	0	0	5	5	0	0	0	0	1	0	0	0	1	1	0	3	1	2	3	5	0	0	0	0	1	0	0	0	12	5	0	2	4	0	0	4	0	0	0	2	0	2	7	10	0	0	0	0	0	0	0	1	2	0	1	1	0	0	2	0	0	2	1	1	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	2	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	14	18	2	2	0	0	0	0	0	1	5	3	0	0	7	15	0	0	1	0	0	0
OTU9710732	3	2	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	6	2	0	0	1	0	1	1	1	0	0	0	3	0	0	0	0	0	4	1	0	0	1	1	0	0	0	0	1	0	0	0	2	0	0	0	0	0	4	3	0	0	2	0	0	0	0	0	0	0	0	0	3	0	0	0	0	1	3	0	0	0	0	0	5	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	4	0	0	12	0	0	0	0	0	5	1	3	1	7	6	0	0	22	0	1	1	7	0	0	0	1	2	0	0	0	9	0	0	2	0	3	0	0	0	0	1	0	0	0	0	2	0	0	0	9	0	0	0	0	0	2	6	1	0	0	0	0	0	2	0	2	5	1	0	2	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
OTU9710819	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	5	0	2	2	2	1	0	0	2	0	0	0	0	1	0	0	0	1	19	7	6	2	11	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	5	17	0	0	1	4	0	0	0	0	0	1	0	2	0	0	1	0	0	0	0	1	3	0	5	1	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	1	0	0	2	1	0	0	0	0	0	0	0	0	3	0	0	0	1	3	0	4	0	0	0	0	0	0	0	1	0	0	0	0	3	1	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	6	4	1	0	0	0	0	1	0	0	0	0	0	0
OTU9710823	0	0	3	5	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	4	0	0	0	0	2	0	0	6	1	2	0	1	0	0	0	0	1	0	5	0	0	0	0	0	0	0	0	0	2	0	22	1	0	0	0	0	1	0	6	13	0	1	2	0	0	0	1	1	0	0	0	0	0	0	1	2	0	0	2	1	0	0	24	41	1	0	0	1	0	1	1	0	0	0	0	0	0	0	3	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	3	2	1	0	0	0	0	1	3	0	0	0	0	22	31	0	0	0	2	0	0	0	0	0	1	0	2	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	2	0	0	0	1	0	0	0	0	0	0	3	0	0	1	0	0	3	0	0	0	0	0	0	0	0	0	0	0
OTU97109	135	273	2	4	0	0	6	0	18	21	0	12	0	1	0	0	0	0	4	6	8	16	82	45	1	1	2	0	39	62	1	8	4	9	9	14	2	1	1	0	1	2	0	0	0	1	2	11	97	54	23	43	1	0	0	25	5	15	26	11	0	4	2	10	10	7	4	66	0	1	3	7	0	2	4	17	220	483	3	17	0	5	0	0	26	17	1	25	0	2	71	17	352	0	3	2	15	45	4	263	0	0	16	11	48	35	35	7	0	1	0	0	35	25	31	84	76	47	9	34	0	6	23	21	23	46	23	66	0	0	0	0	37	29	3	35	1	11	41	81	6	2	72	3	6	32	13	2	26	17	66	117	0	34	33	129	0	4	18	25	16	17	2	4	6	13	28	35	24	96	25	20	40	13	14	33	42	62	6	45	0	0	14	22	72	59	25	13	39	31	75	55	0	16	18	0	8	141	3	0	22	27	4	3	38	20	75	90	38	25	3	1	10	2	48	44	26	39	193	30	1	6	2	8	36	49	0	0	3	16
OTU971095	0	0	0	0	0	0	5	1	0	0	0	0	5	0	0	0	0	0	0	0	0	21	0	0	2	0	3	0	6	7	0	0	11	10	22	15	0	0	0	0	0	0	18	1	5	2	7	1	0	0	3	4	0	0	0	0	6	0	0	0	0	0	1	1	3	0	0	1	10	0	0	0	4	4	0	0	0	2	1	0	0	1	0	0	0	0	0	2	0	0	24	0	0	0	1	0	0	0	1	0	0	0	6	0	0	0	2	0	0	0	0	0	0	0	18	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	15	1	25	2	0	0	0	0	0	0	1	0	4	0	6	0	2	0	0	9	8	0	0	0	0	0	1	0	1	1	8	4	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	7	0	1	0	0	0	3	2	3	0	2	0	0	0
OTU9710982	1	1	0	0	0	0	3	0	33	8	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	3	4	0	0	0	0	0	0	12	0	0	0	1	1	0	2	0	0	0	0	1	0	2	0	1	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	3	1	2	4	6	12	0	0	0	0	0	0	0	0	0	2	0	0	0	0	5	2	1	1	0	5	5	1	0	0	0	0	2	1	0	0	0	2	1	1	0	0	0	0	0	0	6	5	0	0	0	0	4	5	0	0	0	0	1	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	2	2	0	0	0	1	1	1	13	20	41	5	0	0	1	36	0	0	0	0	0	0
OTU9711011	0	0	0	0	1	0	1	1	7	1	0	1	0	0	7	0	0	0	0	0	0	0	0	0	2	0	1	0	1	0	0	0	0	0	7	1	0	0	1	3	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	3	0	0	0	0	3	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	1	0	5	0	0	0	0	0	0	0	1	0	0	0	1	0	5	0	0	0	2	0	4	0	3	5	1	0	0	0	0	0	0	7	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	1	0	0	0	0	1	1	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	5	0	1	0	0	0	0	0
OTU9711038	0	1	0	0	0	2	1	0	1	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	1	0	1	0	0	1	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	7	2	0	0	1	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	2	4	0	1	0	0	1	0	2	0	0	2	2	0	0	2	1	0	0	3	1	0	1	2	2	0	0	0	2	0	0	0	0	1	2	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	15	2	0	2	0	0	0	1	1	1	0	0	0	2	9	15	0	0	1	0	1	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	1	0	0	0	0	3	3	0	0	0	0	0	0	1	5	25	3	0	0	4	4	0	0	0	0	0	0
OTU9711084	1	0	0	0	1	0	0	0	3	0	0	2	0	1	1	1	8	6	0	0	1	0	5	8	1	3	0	0	0	0	0	0	6	4	1	0	0	0	0	0	1	0	0	0	0	0	1	2	15	10	3	12	0	0	0	1	0	0	1	0	0	1	1	4	0	1	1	0	1	3	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	7	8	0	0	2	1	1	0	4	5	0	0	0	0	0	2	1	0	0	0	0	0	0	1	0	0	0	3	0	0	1	0	1	2	5	13	1	1	11	6	0	0	37	8	0	0	3	7	1	0	0	0	0	0	0	0	5	12	0	0	3	10	0	0	0	1	0	3	0	1	1	1	1	0	0	5	6	2	0	1	0	0	0	0	0	1	0	0	1	1	0	4	6	0	0	5	0	0	0	1	0	2	0	0	1	0	0	0	12	0	0	0	1	0	0	1	0	0	0	0	1	1	1	0	0	2	0	0	0	0	0	0	7	25	0	0	1	0	0	1
OTU9711091	0	3	2	2	0	0	0	0	0	2	0	2	0	0	0	2	1	1	0	2	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	3	0	0	0	1	1	4	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	4	0	0	0	0	2	4	0	0	0	0	0	2	0	0	3	1	0	3	1	1	0	0	0	1	0	0	1	1	0	0	0	0	0	0	2	1	0	0	0	0	0	2	3	1	0	1	0	0	0	0	0	0	1	4	0	4	0	2	0	0	0	2	0	1	0	0	0	0	0	1	0	0	0	2	0	1	0	1	0	0	1	1	0	0	0	0	0	1	0	0	0	0	1	2	0	0	2	2	0	1	1	4	1	3	0	5	2	0	1	0	1	1	0	0	0	1	1	1	0	0	0	2	0	1	2	0	0	0	0	1	0	0	0	0	0	0
OTU9711129	0	0	1	0	0	0	0	2	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	3	1	0	0	1	2	2	0	0	0	0	0	0	0	0	0	0	0	0	3	0	4	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	14	9	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	5	0	0	0	0	5	6	0	0	0	0	3	11	0	0	0	0	7	1	3	0	0	2	0	0	2	1	2	0	1	1	0	3	3	3	0	0	0	0	0	0	2	1	12	79	0	2	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	3	0	0	0	0	0	1	3	0	0	0	0	1	0	0	0	2	0	0	0	1	0	0	0	1	0	0	0	2	2	5	2	2	0	0	0	2	0	0	0	8	7	0	0	0	1	0	0
OTU9711156	0	0	2	3	0	2	1	0	9	1	0	1	0	0	0	1	1	2	1	1	0	0	2	0	0	0	1	0	0	0	0	1	0	0	0	0	4	2	3	0	1	2	1	2	0	0	0	1	1	0	0	1	9	0	0	2	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	4	0	2	1	1	1	1	0	1	1	0	0	1	0	0	0	4	1	1	0	1	5	0	0	0	1	0	0	0	0	0	0	2	1	0	0	1	2	2	0	0	0	0	0	0	0	0	0	0	4	1	0	0	0	1	0	14	20	0	0	1	4	0	0	0	0	6	4	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	1	0	0	0	3	0	0	2	0	0	2	1	0	0	0	2	0	0	0	0	0	0
OTU9711180	1	0	11	10	1	8	0	0	1	0	0	0	0	0	0	0	2	3	0	1	2	1	0	0	0	0	6	1	2	2	1	3	0	0	0	0	6	1	2	1	3	4	0	0	0	2	0	3	2	3	1	5	2	0	0	2	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	12	7	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	8	3	0	0	0	0	10	5	3	4	0	0	0	0	0	0	2	10	0	1	0	2	1	6	9	1	0	0	2	0	5	10	0	0	0	0	0	0	0	3	0	0	18	14	0	1	1	5	0	1	0	0	0	0	0	1	4	1	0	2	0	0	2	0	0	0	0	1	2	3	2	0	1	0	2	1	3	0	0	0	0	5	0	0	2	1	5	3	0	0	0	3	9	2	3	1	0	1	3	3	42	32	7	5	0	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0
OTU9711207	2	1	1	1	0	0	1	0	8	0	0	0	0	0	5	2	2	7	0	4	4	2	14	5	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	2	8	9	0	2	0	0	1	8	0	0	0	1	0	1	0	0	7	7	0	1	0	0	0	0	0	3	0	3	2	5	3	2	0	0	0	0	0	4	0	1	0	0	3	1	7	0	0	0	0	0	2	6	1	0	0	0	3	3	5	0	0	0	1	1	6	3	0	0	3	1	1	2	3	8	2	2	0	2	4	3	0	2	0	0	7	1	2	4	3	1	0	1	1	4	3	2	0	0	5	4	0	3	1	4	0	1	1	3	0	1	0	0	3	0	3	2	0	0	1	1	0	0	2	3	0	0	3	3	0	0	1	0	0	0	0	0	1	2	1	0	0	0	0	0	0	0	0	1	2	0	0	0	1	0	1	1	4	0	3	1	1	1	1	1	0	0	0	1	0	0	3	2	0	0	0	5	0	0	0	0	0	0
OTU971123	0	0	0	0	0	0	1	8	0	0	0	2	0	0	1	0	0	0	4	0	2	4	0	0	19	7	0	0	2	7	0	2	0	1	3	2	0	0	6	2	2	0	1	0	12	1	1	0	0	0	3	0	0	0	0	0	2	0	0	0	0	1	2	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	12	0	0	1	3	1	2	0	0	0	0	0	10	2	0	0	0	0	5	1	8	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	7	3	0	0	2	0	0	0	4	6	2	1	0	0	2	1	1	0	0	1	14	0	4	0	41	5	0	0	0	0	7	0	4	0	9	2	79	6	0	0	0	0	14	0	9	8	1	11	0	1	7	11	1	13	2	0	0	1	0	0	1	0	0	0	2	2	0	0	7	5	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	4	0	2	4	0	0	0	0	0	0	6	3	0	0	0	0	4	0	0	0	0	1	2	2	1	0	0	1
OTU9711244	0	0	0	0	4	0	1	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	8	41	0	0	0	5	1	0	7	8	8	2	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	1	0	0	0	1	3	0	0	0	1	1	0	0	0	0	0	0	0	2	2	1	0	0	0	1	4	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	9	0	0	0	0	0	1	0	27	29	0	0	2	1	1	0	0	1	7	0	0	0	0	2	0	2	0	2	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	9	4	0	0	0	0	0	0	0	3	0	10	0	0	4	0	0	0	2	0	0	0	0	0	0	0	2	9	1	0	0	0	0	0	0	1	0	0	5	3	0	0	0	1	0	0	1	4	1	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	2	1	1	0	0	0	0	0	3	2	0	1	0	0	3	2
OTU9711249	0	1	0	0	0	0	14	3	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	8	1	0	0	5	0	3	6	6	2	0	0	0	2	0	1	0	0	0	1	1	4	27	16	39	2	7	0	0	0	0	0	0	0	0	0	0	1	25	6	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	2	1	1	0	0	0	0	1	1	3	0	0	0	0	1	1	0	0	0	0	0	0	1	1	2	4	0	1	2	1	0	0	0	2	1	2	1	0	2	0	0	0	3	10	9	1	1	1	0	0	0	0	0	4	0	1	0	0	0	0	2	0	0	0	0	0	0	0	6	5	7	2	0	0	0	0	2	1	1	1	4	0	0	0	0	1	0	1	0	0	0	1	0	2	3	0	0	0	16	4	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	1	0	0	0	0	13	0	0	0	0	1	1
